group,group,dataset,id,data_central,theory (p),theory (N),cfactor,
CHORUS,CHORUS,CHORUSNBPb,185,1.2903,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,186,0.924,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,187,1.0826,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,188,0.96,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,189,0.8129,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,190,0.8065,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,191,1.4008,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,192,1.3159,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,193,1.0964,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,194,1.1719,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,195,0.9372,0.819651186466217,0.707792103290558,-0.136471568665593,0
CHORUS,CHORUS,CHORUSNBPb,196,0.8421,0.718067228794098,0.615344405174255,-0.143054604778932,0
CHORUS,CHORUS,CHORUSNBPb,197,0.6394,0.627988278865814,0.536331057548523,-0.145953713471898,0
CHORUS,CHORUS,CHORUSNBPb,198,1.4643,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,199,1.4856,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,200,1.2893,1.00821566581726,0.953417241573334,-0.054351887301322,0
CHORUS,CHORUS,CHORUSNBPb,201,1.1557,0.875489592552185,0.80729752779007,-0.077890206054107,0
CHORUS,CHORUS,CHORUSNBPb,202,0.8535,0.74988055229187,0.677782118320465,-0.096146557943195,0
CHORUS,CHORUS,CHORUSNBPb,203,0.6688,0.643528342247009,0.568621695041657,-0.11639991945623,0
CHORUS,CHORUS,CHORUSNBPb,204,0.5162,0.558407962322235,0.482178241014481,-0.136512597332495,0
CHORUS,CHORUS,CHORUSNBPb,205,1.2979,0,0,#DIV/0!,0
CHORUS,CHORUS,CHORUSNBPb,206,1.2779,1.07878839969635,1.048091173172,-0.028455280510055,0
CHORUS,CHORUS,CHORUSNBPb,207,1.1045,0.903761208057404,0.867078542709351,-0.040588891203796,0
CHORUS,CHORUS,CHORUSNBPb,208,0.9603,0.748195350170136,0.707267820835114,-0.054701662240637,0
CHORUS,CHORUS,CHORUSNBPb,209,0.5617,0.611314237117767,0.571583151817322,-0.064992900358039,0
CHORUS,CHORUS,CHORUSNBPb,210,0.5407,0.498156726360321,0.461457133293152,-0.073670776936622,0
CHORUS,CHORUS,CHORUSNBPb,211,0.4178,0.413173764944076,0.377766132354736,-0.085696710666353,0
CHORUS,CHORUS,CHORUSNBPb,212,1.3292,1.17067003250122,1.13301217556,-0.032167780754381,0
CHORUS,CHORUS,CHORUSNBPb,213,1.2019,0.958004772663116,0.925303220748901,-0.034135061585664,0
CHORUS,CHORUS,CHORUSNBPb,214,0.9211,0.767506241798401,0.74239844083786,-0.032713481133012,0
CHORUS,CHORUS,CHORUSNBPb,215,0.6702,0.605758190155029,0.586055338382721,-0.032525935418662,0
CHORUS,CHORUS,CHORUSNBPb,216,0.4917,0.472189635038376,0.456576853990555,-0.033064641595854,0
CHORUS,CHORUS,CHORUSNBPb,217,0.4677,0.366871327161789,0.353879898786545,-0.035411402890897,0
CHORUS,CHORUS,CHORUSNBPb,218,0.3317,0.288991570472717,0.277784526348114,-0.038779830519871,0
CHORUS,CHORUS,CHORUSNBPb,219,1.0927,1.04383409023285,0.999332368373871,-0.04263294547992,0
CHORUS,CHORUS,CHORUSNBPb,220,0.8464,0.817865371704102,0.796209573745727,-0.026478438515195,0
CHORUS,CHORUS,CHORUSNBPb,221,0.5595,0.63711279630661,0.623858273029327,-0.020804044988768,0
CHORUS,CHORUS,CHORUSNBPb,222,0.5825,0.48832094669342,0.479893296957016,-0.017258423570545,0
CHORUS,CHORUS,CHORUSNBPb,223,0.4138,0.367426037788391,0.362725049257278,-0.012794380494667,0
CHORUS,CHORUS,CHORUSNBPb,224,0.3366,0.272044897079468,0.271241426467895,-0.00295344856749,0
NTVDMN,CHORUS,CHORUSNBPb,225,0.2272,0.202383026480675,0.204628944396973,0.011097363031639,0
NTVDMN,CHORUS,CHORUSNBPb,226,0.9809,0.892508566379547,0.860362231731415,-0.036017956419773,0
NTVDMN,CHORUS,CHORUSNBPb,227,0.8095,0.697678804397583,0.672476708889008,-0.036122776483566,0
NTVDMN,CHORUS,CHORUSNBPb,228,0.6914,0.532580673694611,0.517649829387665,-0.028034896954423,0
NTVDMN,CHORUS,CHORUSNBPb,229,0.4224,0.394417732954025,0.390657663345337,-0.009533216421399,0
NTVDMN,CHORUS,CHORUSNBPb,230,0.3113,0.283921986818314,0.288697361946106,0.016819321325926,0
NTVDMN,CHORUS,CHORUSNBPb,231,0.1812,0.198952943086624,0.210011452436447,0.055583542410871,0
NTVDMN,CHORUS,CHORUSNBPb,232,0.1491,0.137717634439468,0.153457641601563,0.114291878641093,0
NTVDMN,CHORUS,CHORUSNBPb,233,0.6349,0.672069370746612,0.661873638629913,-0.015170654340894,0
NTVDMN,CHORUS,CHORUSNBPb,234,0.5505,0.504835486412048,0.506654262542725,0.003602710545573,0
NTVDMN,CHORUS,CHORUSNBPb,235,0.3976,0.37108963727951,0.383421570062637,0.0332316819018,0
NTVDMN,CHORUS,CHORUSNBPb,236,0.2892,0.264196932315826,0.284667104482651,0.077480733736734,0
NTVDMN,CHORUS,CHORUSNBPb,237,0.1272,0.180563166737556,0.206704974174499,0.144779291974533,0
NTVDMN,CHORUS,CHORUSNBPb,238,0.088,0.116332985460758,0.14676558971405,0.261599099625598,0
NTVDMN,CHORUS,CHORUSNBPb,239,0.0858,0.071775034070015,0.104989558458328,0.462758740816664,0
NTVDMN,CHORUS,CHORUSNBPb,240,0.4422,0.42472243309021,0.435145407915115,0.024540674127028,0
NTVDMN,CHORUS,CHORUSNBPb,241,0.3254,0.307190984487534,0.32709813117981,0.064803811627108,0
NTVDMN,CHORUS,CHORUSNBPb,242,0.2074,0.219312489032745,0.245223924517632,0.118148472069082,0
NTVDMN,CHORUS,CHORUSNBPb,243,0.1191,0.151639059185982,0.181448101997376,0.1965789221551,0
NTVDMN,CHORUS,CHORUSNBPb,244,0.0879,0.099119573831558,0.131476879119873,0.326447179275631,0
NTVDMN,CHORUS,CHORUSNBPb,245,0.0692,0.060837879776955,0.094808019697666,0.558371528482808,0
NTVDMN,CHORUS,CHORUSNBPb,246,0.2198,0.226704582571983,0.259820580482483,0.146075555839215,0
NTVDMN,CHORUS,CHORUSNBPb,247,0.1163,0.1580690741539,0.192703127861023,0.219107082726392,0
NTVDMN,CHORUS,CHORUSNBPb,248,0.1322,0.109639428555965,0.144349277019501,0.316581807481947,0
NTVDMN,CHORUS,CHORUSNBPb,249,0.0718,0.073088243603706,0.107155099511147,0.46610582260199,0
NTVDMN,CHORUS,CHORUSNBPb,250,0.037,0.046390008181334,0.079750776290894,0.719136930934704,0
NTVDMN,CHORUS,CHORUSNBPb,251,0.0235,0.026861775666475,0.059500616043806,1.21506637470975,0
NTVDMN,CHORUS,CHORUSNBPb,252,0.0821,0.104418650269508,0.13613897562027,0.303780265966761,0
NTVDMN,CHORUS,CHORUSNBPb,253,0.0642,0.069937258958817,0.09940692037344,0.421372839790259,0
NTVDMN,CHORUS,CHORUSNBPb,254,0.0376,0.047326788306236,0.073913440108299,0.561767505329739,0
NTVDMN,CHORUS,CHORUSNBPb,255,0.0192,0.031773749738932,0.056106515228748,0.765813468342463,0
NTVDMN,CHORUS,CHORUSNBPb,256,0.0232,0.020421162247658,0.04288836196065,1.10019201848164,0
NTVDMN,CHORUS,CHORUSNBPb,257,0.0085,0.012311522848904,0.033274598419666,1.70271995008547,0
NTVDMN,CHORUS,CHORUSNBPb,258,0.9907,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,259,1.2662,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,260,1.1235,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,261,1.0952,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,262,0.7971,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,263,0.839,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,264,0.6376,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,265,1.4293,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,266,1.4748,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,267,1.2371,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,268,1.2021,0.977621614933014,0.863964736461639,-0.116258557232455,0
NTVDMN,CHORUS,CHORUSNBPb,269,1.0062,0.855945408344269,0.75815749168396,-0.114245506438861,0
NTVDMN,CHORUS,CHORUSNBPb,270,0.7616,0.744192600250244,0.66226851940155,-0.110084514171662,0
NTVDMN,CHORUS,CHORUSNBPb,271,0.7661,0.66706919670105,0.581362366676331,-0.128482667838025,0
NTVDMN,CHORUS,CHORUSNBPb,272,1.593,0,0,#DIV/0!,0
NTVDMN,CHORUS,CHORUSNBPb,273,1.4948,1.18793547153473,1.14225053787231,-0.038457420253133,0
NTVDMN,CHORUS,CHORUSNBPb,274,1.3346,1.04592895507813,0.9830042719841,-0.060161527022,0
NTVDMN,CHORUS,CHORUSNBPb,275,1.1323,0.90038675069809,0.834426581859589,-0.073257596013447,0
NTVDMN,CHORUS,CHORUSNBPb,276,0.9141,0.771088004112244,0.703183352947235,-0.0880634257087,0
NTVDMN,CHORUS,CHORUSNBPb,277,0.6418,0.662246525287628,0.593110382556915,-0.104396384262923,0
NTVDMN,CHORUS,CHORUSNBPb,278,0.6608,0.577889680862427,0.506498456001282,-0.123537808729519,0
NTVDMN,CHORUS,CHORUSNBPb,279,1.4455,1.28755640983582,1.25916039943695,-0.022054187437493,0
NTVDMN,CHORUS,CHORUSNBPb,280,1.2218,1.09423041343689,1.06115686893463,-0.030225393204323,0
NTVDMN,CHORUS,CHORUSNBPb,281,1.1565,0.91688346862793,0.878615260124206,-0.041737265217563,0
NTVDMN,CHORUS,CHORUSNBPb,282,0.8236,0.753258287906647,0.71798974275589,-0.046821317092667,0
NTVDMN,CHORUS,CHORUSNBPb,283,0.6566,0.613631725311279,0.581978142261505,-0.051584006732568,0
NTVDMN,CHORUS,CHORUSNBPb,284,0.5407,0.502907037734985,0.471995085477829,-0.061466533449957,0
NTVDMN,CHORUS,CHORUSNBPb,285,0.4807,0.419407188892365,0.388682991266251,-0.073256249391564,0
NTVDMN,CHORUS,CHORUSNBPb,286,1.4584,1.17340052127838,1.1360285282135,-0.031849306683591,0
NTVDMN,CHORUS,CHORUSNBPb,287,1.1122,0.954200387001038,0.927191972732544,-0.028304761386,0
NTVDMN,CHORUS,CHORUSNBPb,288,0.8841,0.764297783374786,0.74419367313385,-0.026304027930273,0
NTVDMN,CHORUS,CHORUSNBPb,289,0.6757,0.603453993797302,0.588253021240234,-0.025189944408875,0
NTVDMN,CHORUS,CHORUSNBPb,290,0.6546,0.471585363149643,0.459402024745941,-0.025834852723866,0
NTVDMN,CHORUS,CHORUSNBPb,291,0.3847,0.367432445287705,0.357433289289474,-0.027213590216293,0
NTVDMN,CHORUS,CHORUSNBPb,292,0.3454,0.290504157543182,0.28208315372467,-0.028987550091293,0
NTVDMN,CHORUS,CHORUSNBPb,293,1.2781,1.02702140808105,0.993991494178772,-0.032160881596419,0
NTVDMN,CHORUS,CHORUSNBPb,294,0.9357,0.808938443660736,0.791562855243683,-0.021479493963005,0
NTVDMN,CHORUS,CHORUSNBPb,295,0.7267,0.632012844085693,0.620485007762909,-0.018239876658617,0
NTVDMN,CHORUS,CHORUSNBPb,296,0.4852,0.484605222940445,0.477901577949524,-0.013833208297355,0
NTVDMN,CHORUS,CHORUSNBPb,297,0.3591,0.364012002944946,0.362033516168594,-0.005435224004553,0
NTVDMN,CHORUS,CHORUSNBPb,298,0.3085,0.269815802574158,0.27167472243309,0.00688958853113,0
NTVDMN,CHORUS,CHORUSNBPb,299,0.2161,0.201119646430016,0.205968111753464,0.02410736797479,0
NTVDMN,CHORUS,CHORUSNBPb,300,0.9279,0.883751809597015,0.849928617477417,-0.038272274808718,0
DYE605,CHORUS,CHORUSNBPb,301,0.7273,0.687616407871246,0.664233505725861,-0.034005736160043,0
DYE605,CHORUS,CHORUSNBPb,302,0.6205,0.521565616130829,0.511613845825195,-0.019080572027465,0
DYE605,CHORUS,CHORUSNBPb,303,0.3505,0.386378645896912,0.386607259511948,0.000591682841337,0
DYE605,CHORUS,CHORUSNBPb,304,0.2575,0.278390049934387,0.286335945129395,0.028542310319209,0
DYE605,CHORUS,CHORUSNBPb,305,0.1955,0.194062024354935,0.2081448584795,0.072568727299309,0
DYE605,CHORUS,CHORUSNBPb,306,0.1652,0.134435668587685,0.152871668338776,0.137136222438365,0
DYE605,CHORUS,CHORUSNBPb,307,0.6582,0.656916260719299,0.647808372974396,-0.013864609980777,0
DYE605,CHORUS,CHORUSNBPb,308,0.4915,0.492172062397003,0.496167033910751,0.008117022112738,0
DYE605,CHORUS,CHORUSNBPb,309,0.3769,0.36195170879364,0.37587982416153,0.038480590171299,0
DYE605,CHORUS,CHORUSNBPb,310,0.2718,0.258696436882019,0.279483199119568,0.08035194642835,0
DYE605,CHORUS,CHORUSNBPb,311,0.1644,0.176392897963524,0.202593728899956,0.148536767857002,0
DYE605,CHORUS,CHORUSNBPb,312,0.0963,0.114945881068707,0.145031958818436,0.261741242661369,0
DYE605,CHORUS,CHORUSNBPb,313,0.0801,0.071507140994072,0.104234352707863,0.457677530646961,0
DYE605,CHORUS,CHORUSNBPb,314,0.3851,0.407925188541412,0.420718014240265,0.031360715293397,0
DYE605,CHORUS,CHORUSNBPb,315,0.3021,0.295427560806274,0.316802144050598,0.07235135132954,0
DYE605,CHORUS,CHORUSNBPb,316,0.2163,0.211436480283737,0.237909287214279,0.125204538474235,0
DYE605,CHORUS,CHORUSNBPb,317,0.1316,0.145803719758987,0.175572603940964,0.204170951407715,0
DYE605,CHORUS,CHORUSNBPb,318,0.0839,0.096321433782578,0.1282569617033,0.331551625288404,0
DYE605,CHORUS,CHORUSNBPb,319,0.0387,0.059400521218777,0.092760659754276,0.561613565857977,0
DYE605,CHORUS,CHORUSNBPb,320,0.0348,0.033706050366163,0.067928291857243,1.01531449455835,0
DYE605,CHORUS,CHORUSNBPb,321,0.2377,0.213721215724945,0.247752606868744,0.159232629425038,0
DYE605,CHORUS,CHORUSNBPb,322,0.1541,0.149571746587753,0.184378206729889,0.232707452685356,0
DYE605,CHORUS,CHORUSNBPb,323,0.1051,0.103398382663727,0.137625321745873,0.331020062407155,0
DYE605,CHORUS,CHORUSNBPb,324,0.076,0.069793298840523,0.103207223117352,0.478755479851717,0
DYE605,CHORUS,CHORUSNBPb,325,0.0423,0.044431995600462,0.076988644897938,0.732729846082748,0
DYE605,CHORUS,CHORUSNBPb,326,0.0191,0.025839386507869,0.057586938142777,1.22864958985151,0
DYE605,CHORUS,CHORUSNBPb,327,0.0823,0.095893174409866,0.127492278814316,0.32952402085876,0
DYE605,CHORUS,CHORUSNBPb,328,0.0601,0.064463190734387,0.092803880572319,0.439641437463239,0
DYE605,CHORUS,CHORUSNBPb,329,0.0484,0.044532585889101,0.070084594190121,0.57378227180994,0
DYE605,CHORUS,CHORUSNBPb,330,0.0354,0.030108764767647,0.053359642624855,0.772229549655665,0
DYE605,CHORUS,CHORUSNBPb,331,0.0141,0.019507851451635,0.040896408259869,1.09640761112317,0
DYE605,CHORUS,CHORUSNBPb,332,0.0113,0.011866911314428,0.031806442886591,1.68026296344867,0
DYE605,CHORUS,CHORUSNBPb,333,1.1961,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,334,1.1843,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,335,1.0611,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,336,1.098,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,337,1.183,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,338,1.0214,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,339,0.7408,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,340,0.6242,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,341,1.5575,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,342,1.6835,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,343,1.694,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,344,1.4812,1.14954054355621,1.0350604057312,-0.099587733957479,0
DYE605,CHORUS,CHORUSNBPb,345,1.1894,1.01078104972839,0.920311987400055,-0.089504114024149,0
DYE605,CHORUS,CHORUSNBPb,346,1.0706,0.892796456813812,0.809180796146393,-0.093655905586616,0
DYE605,CHORUS,CHORUSNBPb,347,1.01,0.79974228143692,0.709835767745972,-0.112419357807881,0
DYE605,CHORUS,CHORUSNBPb,348,0.648,0.723824381828308,0.627063453197479,-0.133680117802084,0
DYE605,CHORUS,CHORUSNBPb,349,1.723,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,350,1.6727,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,351,1.5949,1.23281252384186,1.17599534988403,-0.046087440595398,0
DYE605,CHORUS,CHORUSNBPb,352,1.1839,1.07237505912781,1.01273322105408,-0.055616584483267,0
DYE605,CHORUS,CHORUSNBPb,353,0.9178,0.921765446662903,0.861153900623322,-0.065755932009618,0
DYE605,CHORUS,CHORUSNBPb,354,0.7529,0.789710283279419,0.728036403656006,-0.078096842512042,0
DYE605,CHORUS,CHORUSNBPb,355,0.792,0.683764100074768,0.616945207118988,-0.097722142692887,0
DYE605,CHORUS,CHORUSNBPb,356,0.6391,0.601167440414429,0.529967844486237,-0.118435549136043,0
DYE605,CHORUS,CHORUSNBPb,357,1.6922,0,0,#DIV/0!,0
DYE605,CHORUS,CHORUSNBPb,358,1.3439,1.30251753330231,1.2745064496994,-0.021505340916132,0
DYE605,CHORUS,CHORUSNBPb,359,1.1322,1.10906100273132,1.07359743118286,-0.031976213626775,0
DYE605,CHORUS,CHORUSNBPb,360,1.202,0.920632839202881,0.889291167259216,-0.034043617182721,0
DYE605,CHORUS,CHORUSNBPb,361,0.8638,0.755190968513489,0.727728188037872,-0.036365345482976,0
DYE605,CHORUS,CHORUSNBPb,362,0.677,0.618040084838867,0.59137237071991,-0.043148842240403,0
DYE605,CHORUS,CHORUSNBPb,363,0.5233,0.507862389087677,0.4814233481884,-0.052059458363853,0
DYE605,CHORUS,CHORUSNBPb,364,0.4299,0.424827575683594,0.39843276143074,-0.062130651971877,0
DYE605,CHORUS,CHORUSNBPb,365,1.478,1.41193819046021,1.36843752861023,-0.030809182826762,0
DYE605,CHORUS,CHORUSNBPb,366,1.2867,1.16922187805176,1.13776755332947,-0.026901929661718,0
DYE605,CHORUS,CHORUSNBPb,367,1.0903,0.949734926223755,0.927831292152405,-0.0230628920413,0
DYE605,CHORUS,CHORUSNBPb,368,0.6601,0.760577261447907,0.744840502738953,-0.020690545861174,0
DYE605,CHORUS,CHORUSNBPb,369,0.6142,0.601472973823547,0.589387714862824,-0.020092771390705,0
DYE605,CHORUS,CHORUSNBPb,370,0.4624,0.470677882432938,0.461230129003525,-0.020072652193847,0
DYE605,CHORUS,CHORUSNBPb,371,0.3847,0.367488473653793,0.360004723072052,-0.020364585880295,0
DYE605,CHORUS,CHORUSNBPb,372,0.2905,0.291398555040359,0.285344451665878,-0.020776024004795,0
DYE605,CHORUS,CHORUSNBPb,373,1.4335,1.27353572845459,1.22639417648315,-0.037016277532034,0
DYE605,CHORUS,CHORUSNBPb,374,1.1231,1.01099848747253,0.98728734254837,-0.023453195250016,0
DYE605,CHORUS,CHORUSNBPb,375,1.068,0.801136493682861,0.785812377929688,-0.019127971168469,0
DYE605,CHORUS,CHORUSNBPb,376,0.646,0.62584662437439,0.616138875484467,-0.01551138651523,0
DYE605,CHORUS,CHORUSNBPb,377,0.5346,0.479050099849701,0.475007116794586,-0.008439582950475,0
DYE605,CHORUS,CHORUSNBPb,378,0.3725,0.359870880842209,0.360493868589401,0.00173114241901,0
DYE605,CHORUS,CHORUSNBPb,379,0.2971,0.265719324350357,0.270226895809174,0.016963656933258,0
DYE605,CHORUS,CHORUSNBPb,380,0.2632,0.198483198881149,0.205757349729538,0.036648698173917,0
DYE605,CHORUS,CHORUSNBPb,381,1.2893,1.11595547199249,1.06887364387512,-0.042189701380565,0
DYE605,CHORUS,CHORUSNBPb,382,0.9465,0.872292339801788,0.838374197483063,-0.038883916287094,0
DYE605,CHORUS,CHORUSNBPb,383,0.7398,0.6734938621521,0.655059099197388,-0.027371835128245,0
DYE605,CHORUS,CHORUSNBPb,384,0.519,0.510621547698975,0.504771888256073,-0.011455958858889,0
DYE605,CHORUS,CHORUSNBPb,385,0.3352,0.378322213888168,0.381823509931564,0.009254798991082,0
,CHORUS,CHORUSNBPb,386,0.3104,0.271328419446945,0.282276690006256,0.040350622251908,0
,CHORUS,CHORUSNBPb,387,0.2039,0.190439850091934,0.206687077879906,0.085314222732943,0
,CHORUS,CHORUSNBPb,388,0.1461,0.132540732622147,0.15243598818779,0.150106726981521,0
,CHORUS,CHORUSNBPb,389,0.7597,0.853552937507629,0.83297723531723,-0.02410594737156,0
,CHORUS,CHORUSNBPb,390,0.7468,0.639695525169373,0.633083701133728,-0.010335892272959,0
,CHORUS,CHORUSNBPb,391,0.5326,0.479215085506439,0.485130131244659,0.012343196024326,0
,CHORUS,CHORUSNBPb,392,0.3836,0.353501349687576,0.367820113897324,0.040505543252953,0
,CHORUS,CHORUSNBPb,393,0.2665,0.251933813095093,0.272865891456604,0.083085625166203,0
,CHORUS,CHORUSNBPb,394,0.1894,0.173142239451408,0.199069693684578,0.1497465570234,0
,CHORUS,CHORUSNBPb,395,0.1125,0.113340988755226,0.142906308174133,0.26085284541462,0
,CHORUS,CHORUSNBPb,396,0.0729,0.071058981120586,0.103102222084999,0.450938649261458,0
,CHORUS,CHORUSNBPb,397,0.5524,0.553134262561798,0.55320930480957,0.000135667328624,0
,CHORUS,CHORUSNBPb,398,0.3559,0.391055911779404,0.406211912631988,0.0387566084441,0
,CHORUS,CHORUSNBPb,399,0.3149,0.283936351537705,0.306370615959167,0.0790115964369,0
,CHORUS,CHORUSNBPb,400,0.1673,0.202685087919235,0.229391872882843,0.131764922806012,0
,CHORUS,CHORUSNBPb,401,0.1803,0.141025736927986,0.170514300465584,0.209100581070927,0
,CHORUS,CHORUSNBPb,402,0.0909,0.093345038592815,0.124796763062477,0.336940505288757,0
,CHORUS,CHORUSNBPb,403,0.0713,0.057722315192223,0.090486742556095,0.567621504001751,0
,CHORUS,CHORUSNBPb,404,0.026,0.032964307814837,0.066475741565228,1.0165975253789,0
,CHORUS,CHORUSNBPb,405,0.2661,0.301067352294922,0.332442224025726,0.10421213556251,0
,CHORUS,CHORUSNBPb,406,0.1999,0.201336249709129,0.236008152365684,0.17220894253591,0
,CHORUS,CHORUSNBPb,407,0.1618,0.140529856085777,0.175042927265167,0.245592446620907,0
,CHORUS,CHORUSNBPb,408,0.0708,0.098412185907364,0.132031515240669,0.341617544853149,0
,CHORUS,CHORUSNBPb,409,0.0385,0.066581510007382,0.099195659160614,0.489837931726344,0
,CHORUS,CHORUSNBPb,410,0.0383,0.042501915246248,0.074144147336483,0.744489557868287,0
,CHORUS,CHORUSNBPb,411,0.0148,0.024825097993016,0.05558080598712,1.23889573377537,0
,CHORUS,CHORUSNBPb,412,0.0311,0.012728976085782,0.042707987129688,2.35517851882776,0
,CHORUS,CHORUSNBPb,413,0.1857,0.141578257083893,0.175426512956619,0.239078065869037,0
,CHORUS,CHORUSNBPb,414,0.0845,0.088378898799419,0.119372189044952,0.350686540187312,0
,CHORUS,CHORUSNBPb,415,0.0743,0.060335412621498,0.087581813335419,0.451582238856065,0
,CHORUS,CHORUSNBPb,416,0.035,0.04196160286665,0.066357798874378,0.581393329641329,0
,CHORUS,CHORUSNBPb,417,0.0343,0.028536234050989,0.050652515143156,0.775024519796448,0
,CHORUS,CHORUSNBPb,418,0.0114,0.018553555011749,0.038911134004593,1.09723333236956,0
,CHORUS,CHORUSNBPb,419,0.0094,0.011341081932187,0.030324500054121,1.67386306134137,0
,CHORUS,CHORUSNBPb,420,1.2429,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,421,1.4694,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,422,1.1563,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,423,1.0559,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,424,1.065,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,425,1.0193,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,426,0.916,1.02711975574493,0.698082685470581,-0.320349276152043,0
,CHORUS,CHORUSNBPb,427,1.9696,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,428,1.797,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,429,1.4162,1.31714451313019,1.19608986377716,-0.091906885042812,0
,CHORUS,CHORUSNBPb,430,1.4797,1.17776012420654,1.08415949344635,-0.079473424882042,0
,CHORUS,CHORUSNBPb,431,1.0828,1.04691481590271,0.963452935218811,-0.079721749483441,0
,CHORUS,CHORUSNBPb,432,0.982,0.939455568790436,0.84836745262146,-0.096958407821514,0
,CHORUS,CHORUSNBPb,433,0.6977,0.845912992954254,0.746496021747589,-0.117526237372785,0
,CHORUS,CHORUSNBPb,434,1.7654,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,435,1.7632,1.41071712970734,1.36709237098694,-0.030923817257006,0
,CHORUS,CHORUSNBPb,436,1.461,1.25685465335846,1.20188391208649,-0.043736752794036,0
,CHORUS,CHORUSNBPb,437,1.3237,1.08997881412506,1.03511273860931,-0.050336827472916,0
,CHORUS,CHORUSNBPb,438,0.9266,0.936876833438873,0.881126761436462,-0.059506297959974,0
,CHORUS,CHORUSNBPb,439,0.7161,0.808005750179291,0.746427118778229,-0.076210635119117,0
,CHORUS,CHORUSNBPb,440,0.8429,0.701172053813934,0.634442269802094,-0.095168915601917,0
,CHORUS,CHORUSNBPb,441,1.7186,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,442,1.5941,1.31668746471405,1.28584766387939,-0.023422263567576,0
,CHORUS,CHORUSNBPb,443,1.2866,1.11395680904388,1.08243644237518,-0.028295860676821,0
,CHORUS,CHORUSNBPb,444,0.9687,0.9217489361763,0.896688938140869,-0.027187444489372,0
,CHORUS,CHORUSNBPb,445,0.8679,0.758049011230469,0.734396517276764,-0.031201800415665,0
,CHORUS,CHORUSNBPb,446,0.6731,0.621033072471619,0.597819030284882,-0.037379719721445,0
,CHORUS,CHORUSNBPb,447,0.4921,0.510994076728821,0.487842589616776,-0.045306762184509,0
,CHORUS,CHORUSNBPb,448,1.2996,1.4097900390625,1.37164282798767,-0.027058788910295,0
,CHORUS,CHORUSNBPb,449,1.3509,1.1653618812561,1.13806211948395,-0.023425995144727,0
,CHORUS,CHORUSNBPb,450,1.1095,0.945610880851746,0.927403271198273,-0.019254864788646,0
,CHORUS,CHORUSNBPb,451,1.0939,0.757861375808716,0.74449759721756,-0.017633539612565,0
,CHORUS,CHORUSNBPb,452,0.6228,0.599565386772156,0.589491307735443,-0.01680230256611,0
,CHORUS,CHORUSNBPb,453,0.4419,0.469537287950516,0.461915075778961,-0.016233454439422,0
